0,u,v,w
-14_-6_13',0.401407381726123,0.346951252773386,0.215207742846273
-14_-6_14',0.208858915110926,0.382048727181438,0.236732170728548
-14_-5_-15',0.0865221533944235,0.0912356305835695,0.0724302585343572
-14_-5_-14',0.0640901782699691,0.0868535963914413,0.0674744949861252
-14_-5_-13',0.0543283356031539,0.0732636783107313,0.0543975079382534
-14_-5_-12',0.0686863401410507,0.0699040792383917,0.0527034284828301
-14_-5_-11',0.0475336168327225,0.0619521495771979,0.0439672782685767
-14_-5_-10',0.0305276036878732,0.0581083568843796,0.0422184163832089
-14_-5_-9',0.0284625513453943,0.0507388134862887,0.0365577595741058
-14_-5_-8',0.0281243396634293,0.0477991112832491,0.0324219697686709
-14_-5_-7',0.0261240305680787,0.0436748119661694,0.0282336326845769
-14_-5_-6',0.0288863312057782,0.0415817399030784,0.0280914352350817
-14_-5_-5',0.0228293805885931,0.0392855937041643,0.0250758362984917
-14_-5_-4',0.0253537477976697,0.0392148383191313,0.0255290846736219
-14_-5_-3',0.0246766624319564,0.0390011861109892,0.0245407706133174
-14_-5_-2',0.0220768289700569,0.0370321537541353,0.02320694710953
-14_-5_-1',0.0222717803295638,0.0361481676468862,0.0231036868135863
-14_-5_0',0.0213697369901298,0.0343918253972983,0.0217260670283544
-14_-5_1',0.0262221042030388,0.0347815390263857,0.0222395047722621
-14_-5_2',0.0243842558024009,0.034434105780683,0.021598064520111
-14_-5_3',0.0269901683523206,0.033378950241516,0.0231722885713498
-14_-5_4',0.0312147730182143,0.0337857215124781,0.023677905115464
-14_-5_5',0.0337654963561364,0.0360983467287474,0.0264265776809377
-14_-5_6',0.0415813111638978,0.0374135508888683,0.0270629821796445
-14_-5_7',0.0410641917496097,0.0393242590228422,0.0296192820206763
-14_-5_8',0.0497293274007513,0.0452222420709577,0.0321531134803621
-14_-5_9',0.0594356680902184,0.0482225821411954,0.0343088433946592
-14_-5_10',0.0616817614227111,0.0568489475549091,0.0461128275848631
-14_-5_11',0.0704694866184049,0.0647980471639171,0.0456338334633149
-14_-5_12',0.131868612734003,0.146078067585557,0.0887628027111185
-14_-5_13',0.293061820921952,0.258884882308394,0.262997541575228
-14_-5_14',0.165745222227537,0.283895835195527,0.143934247967685
-14_-4_-15',0.0716281155388606,0.089343421419702,0.0641651104035023
-14_-4_-14',0.0697449297751602,0.0813660838529475,0.0581000305222872
-14_-4_-13',0.0534563637278477,0.0661096655585547,0.0521301106588014
-14_-4_-12',0.0412119383673665,0.0692853603185593,0.0465749026554606
-14_-4_-11',0.0376636519885742,0.0633713877612249,0.0475959020401971
-14_-4_-10',0.0348824155433493,0.0553369942196839,0.0425987896938414
-14_-4_-9',0.0330648245654858,0.0538572920742292,0.0368543798544517
-14_-4_-8',0.0336764431995434,0.0487288086184396,0.0342967469743866
-14_-4_-7',0.0271507648798193,0.0443210501332277,0.0291005322391791
-14_-4_-6',0.0288814816188298,0.0434598524553096,0.0296661292158269
-14_-4_-5',0.0267152507780177,0.0423325807708265,0.0283359260369221
-14_-4_-4',0.0277905432955952,0.0398795159630157,0.0259007204874731
-14_-4_-3',0.0250026635185953,0.0389979376564165,0.0251179678108866
-14_-4_-2',0.0228295951807048,0.0395109825891509,0.0241806838667479
-14_-4_-1',0.0218335481591405,0.0377546648816466,0.0230340558916018
-14_-4_0',0.0225595640679532,0.035615209122491,0.0219887650413826
-14_-4_1',0.0249393616717878,0.0368544820997441,0.0236325952620988
-14_-4_2',0.0241923295218629,0.0361424444092634,0.0232072709745562
-14_-4_3',0.0244179189619335,0.035165586606124,0.0214954388238275
-14_-4_4',0.0344805594818511,0.0363861632487641,0.0245643184239709
-14_-4_5',0.0331822063001017,0.0363645646035191,0.0252257995900343
-14_-4_6',0.0348966226454829,0.0372365135694352,0.0264641027286398
-14_-4_7',0.0380669148523604,0.0415068162870906,0.0279835911716917
-14_-4_8',0.0454077073855763,0.0449693024955626,0.0311028278652981
-14_-4_9',0.0474013003877448,0.0491830809558108,0.0351558180173866
-14_-4_10',0.0598186983438111,0.0576829099814396,0.0400821453160065
-14_-4_11',0.0809102792806101,0.07921492625176,0.0575604221007327
-14_-4_12',0.177163557445593,0.181680984572897,0.135314868969474
-14_-4_13',0.34689065114172,0.232751167498097,0.265752266611032
-14_-4_14',0.33050284381462,0.22913019889296,0.20278828827228
-14_-3_-15',0.0742566331332374,0.0854531424224155,0.0664167428374924
-14_-3_-14',0.0636693082060708,0.0756423551318143,0.0589398309774478
-14_-3_-13',0.043974465542856,0.0703686766907195,0.0535685884868983
-14_-3_-12',0.0491268726113822,0.0649617173202524,0.0467232405999279
-14_-3_-11',0.0364712169767251,0.0622203312655829,0.0443696255032231
-14_-3_-10',0.0361931575855812,0.0561982124489275,0.0413253191579091
-14_-3_-9',0.0324060704947672,0.0541179699962991,0.0360404972527545
-14_-3_-8',0.028947470951567,0.0514698342412085,0.0336472767408867
-14_-3_-7',0.0309286755899306,0.0487535093980431,0.0329659729516382
-14_-3_-6',0.0278952748758187,0.0451045587169042,0.0307912899633049
-14_-3_-5',0.0271930276221193,0.0457234869813613,0.0313976961045195
-14_-3_-4',0.0218437629747893,0.0429155644164501,0.0269776636287618
-14_-3_-3',0.0246352178524177,0.0418659883075625,0.0254112932706885
-14_-3_-2',0.0229297958959259,0.0412450328353344,0.0258092300992801
-14_-3_-1',0.0206727603965611,0.0395116009323623,0.0225981793596721
-14_-3_0',0.0233161101766741,0.038840947169919,0.0228446282399765
-14_-3_1',0.0234856693952997,0.0397307535276036,0.0231099635020723
-14_-3_2',0.02476985663413,0.0393383509272618,0.0241969678887368
-14_-3_3',0.0284546233545163,0.0375246569627128,0.0251590245204503
-14_-3_4',0.0308154386231771,0.0402793884780124,0.0252607727345046
-14_-3_5',0.0287456556789632,0.038370443913281,0.0249835234077881
-14_-3_6',0.0354333739055431,0.0386413088119296,0.0262055546829715
-14_-3_7',0.0360584637416647,0.040659972888697,0.0247451000970662
-14_-3_8',0.0386833004561551,0.0437083837678282,0.0300715891806201
-14_-3_9',0.0475827317555904,0.0532244882367282,0.0335880198922987
-14_-3_10',0.0575003322113261,0.0590381321119095,0.0437333994149654
-14_-3_11',0.089707538011173,0.0854175405717456,0.0542440588355753
-14_-3_12',0.143530811550489,0.150270349760186,0.137358939110087
-14_-3_13',0.283459371546228,0.193266682050023,0.187999538106148
-14_-3_14',0.311606732727026,0.225016836093994,0.222196379882171
-14_-2_-15',0.0605292145259969,0.0844070861000793,0.0639870988262148
-14_-2_-14',0.0477796084422176,0.074616768451518,0.056487743355695
-14_-2_-13',0.0563926502340882,0.0708036658680917,0.0544906475741107
-14_-2_-12',0.0397569363764308,0.0614884330465353,0.0454326665588047
-14_-2_-11',0.0463763697656848,0.064885974185239,0.0482408073946762
-14_-2_-10',0.0340745444100174,0.0561157603303019,0.0397872026728536
-14_-2_-9',0.0317044895595505,0.0556142622791017,0.0370052550132125
-14_-2_-8',0.0389492920265006,0.0546188582952919,0.0357294487749375
-14_-2_-7',0.0333471335305393,0.0516404678156027,0.035005085588489
-14_-2_-6',0.0278857421202704,0.0505684718196846,0.0321141639703072
-14_-2_-5',0.0276746824051869,0.0480697449877403,0.0309177833238192
-14_-2_-4',0.0266580902546419,0.0458067035793045,0.0299811980066369
-14_-2_-3',0.0242294763216461,0.0442793138663309,0.0271686460264421
-14_-2_-2',0.0227994099478733,0.0422819826605286,0.0261048826999434
-14_-2_-1',0.0266939149370884,0.0432732485031537,0.0261417075739423
-14_-2_0',0.02684217917146,0.0425767422640625,0.0248491965180277
-14_-2_1',0.0251501232067712,0.0417673505867386,0.0236757869194119
-14_-2_2',0.0265879493949483,0.0418090951804775,0.0267802775212981
-14_-2_3',0.0276125318742841,0.0412508061531262,0.0256267812260932
-14_-2_4',0.030524246379878,0.0410621759924283,0.0247802651550412
-14_-2_5',0.0306357939364226,0.041176095842265,0.0271425790343374
-14_-2_6',0.0342637615280004,0.0424982346157456,0.0265173465940839
-14_-2_7',0.0336188342824458,0.0449675922215643,0.0278617452441151
-14_-2_8',0.0346796360696301,0.045046658127295,0.027567446468007
-14_-2_9',0.0409993788879688,0.054330884761941,0.0296361474277223
-14_-2_10',0.0620455379429607,0.0769799198861646,0.041961198633182
-14_-2_11',0.0928269042106977,0.0931435453567812,0.0563129127699371
-14_-2_12',0.218462915728637,0.162407193244524,0.120290159425578
-14_-2_13',0.224894096210532,0.200356506227229,0.178051920498661
-14_-2_14',0.231508633693641,0.218335115514099,0.181182370922768
-14_-1_-15',0.0450259913426195,0.0812250584962795,0.0622047895919392
-14_-1_-14',0.0528869492250361,0.0732889007384398,0.0553056374540925
-14_-1_-13',0.0504508649781886,0.0749688306026132,0.0534694268243045
-14_-1_-12',0.040471520822165,0.0644950110321506,0.0497978272956614
-14_-1_-11',0.037576335678993,0.0616110494040043,0.0412816796961803
-14_-1_-10',0.0371732938038827,0.0612304907494797,0.0402294982452465
-14_-1_-9',0.0312823781205243,0.0556978716211258,0.0369378861928178
-14_-1_-8',0.0296343380870973,0.0563344086189631,0.0352549888969604
-14_-1_-7',0.039735975082219,0.0561525202907314,0.036712098940357
-14_-1_-6',0.031905982809089,0.0532705917494564,0.0330873906438919
-14_-1_-5',0.0317342079477404,0.0511284395737595,0.0317543090319402
-14_-1_-4',0.0268447250907922,0.0479507412724512,0.031828301475797
-14_-1_-3',0.0266234847156307,0.0466518451907548,0.0287593339388756
-14_-1_-2',0.0293108925605708,0.0447949267941687,0.0278146683017833
-14_-1_-1',0.0292712425648489,0.045479761632556,0.0255263399690618
-14_-1_0',0.0269052379412097,0.04492618079515,0.0254116582770991
-14_-1_1',0.0285783199671532,0.0487321711250138,0.0286080864950902
-14_-1_2',0.0293643309597102,0.0469187660689862,0.0300884850453243
-14_-1_3',0.0281298510111283,0.0469208505310579,0.0282672293786949
-14_-1_4',0.0331590063316511,0.0452491036107452,0.0265429671534759
-14_-1_5',0.029880713509197,0.0454594391920643,0.0259620089931434
-14_-1_6',0.0376247898408415,0.0459839738295212,0.0257501445082706
-14_-1_7',0.0316518783770435,0.0474081341695244,0.0239929448666438
-14_-1_8',0.0347822046783401,0.0521003738303839,0.0330360858481611
-14_-1_9',0.0384177416264451,0.0611778916020207,0.0331136515507728
-14_-1_10',0.0509277978478781,0.0765572017561753,0.0403431647617756
-14_-1_11',0.0726393326994322,0.095279087816163,0.0533585019648196
-14_-1_12',0.121654567233713,0.181334667337071,0.127756787978274
-14_-1_13',0.188171213026508,0.206413343428277,0.162134642263454
-14_-1_14',0.278554887916184,0.209060180021366,0.172712819796048
-14_0_-15',0.0615772976421487,0.0886681888003005,0.0647400096477002
-14_0_-14',0.0446370609885702,0.0797266705103433,0.0571533386793872
-14_0_-13',0.0578696325439744,0.076890007639881,0.0500986944392574
-14_0_-12',0.0436857518056968,0.0706266347423348,0.0485041902510878
-14_0_-11',0.03451709271524,0.0648545638205573,0.0444082639651011
-14_0_-10',0.0375415065409757,0.0676600937280965,0.0413104847865861
-14_0_-9',0.0410668169167905,0.066505288617759,0.0415885785273171
-14_0_-8',0.0335384005095762,0.0622530651055357,0.0357955346453323
-14_0_-7',0.032808199515718,0.0646532401039785,0.0391390568920117
-14_0_-6',0.0385161686836333,0.0575794763637707,0.0360284170908614
-14_0_-5',0.0336828779292157,0.0544237226870914,0.0347566651614587
-14_0_-4',0.0310229883348666,0.0526547212038482,0.0338544172280457
-14_0_-3',0.0341040314108644,0.0508877858459794,0.0294497839128254
-14_0_-2',0.032343862692904,0.0497758783316806,0.03017256981787
-14_0_-1',0.0341081328184333,0.0463427235668731,0.0258432139808992
-14_0_0',0.03001261033334,0.0481111985199071,0.026864100287451
-14_0_1',0.0286373998738768,0.0509763435563282,0.0282427174931134
-14_0_2',0.0289642127726843,0.0514371394137628,0.0284545011089685
-14_0_3',0.0280056470901414,0.0497163158197903,0.0279111864526134
-14_0_4',0.0340766475767934,0.0501606352409515,0.0256355787651434
-14_0_5',0.0307687844096824,0.0499902545088181,0.0258714909843968
-14_0_6',0.0308648739595204,0.0506230444358574,0.0251127830576432
-14_0_7',0.0343292423390163,0.0512598884863946,0.0266053520005843
-14_0_8',0.036502009153673,0.0539823228381181,0.0283013034652888
-14_0_9',0.046195484004653,0.0725259813345767,0.0356269523779291
-14_0_10',0.0674048371905557,0.090340743834873,0.0418917445208594
-14_0_11',0.0505890570972435,0.105811899342019,0.0539887854567901
-14_0_12',0.228844936589055,0.199441005981565,0.13454484362214
-14_0_13',0.26549368498367,0.225460751363579,0.131914553045625
-14_0_14',0.234685846690877,0.219530879431419,0.142341618999501
-14_1_-15',0.0491389277410906,0.0865939737431373,0.0612156823369268
-14_1_-14',0.0473167053553999,0.0808043870943861,0.05592511464546
-14_1_-13',0.0420575470651895,0.0773196376791236,0.0492989023378827
-14_1_-12',0.0565618018920862,0.0800062083027007,0.0487240993977419
-14_1_-11',0.0355477352382828,0.070037054795677,0.0443323034139433
-14_1_-10',0.0317590810728559,0.0687838888318524,0.0428034925959364
-14_1_-9',0.0373524039469682,0.072429117246996,0.0442350521958496
-14_1_-8',0.0340899361935982,0.0670375681792789,0.0427688952987289
-14_1_-7',0.0339611602828,0.0664578303772932,0.0411618334915214
-14_1_-6',0.0364688827867014,0.0624582076638178,0.0380924933012816
-14_1_-5',0.0369223613450015,0.0586470370603812,0.0357124697418433
-14_1_-4',0.034872497969837,0.0550168297995819,0.0355240753950904
-14_1_-3',0.0319828258210848,0.056071038728892,0.0327332425052326
-14_1_-2',0.0348672347614283,0.053747163774843,0.0314584348671531
-14_1_-1',0.0349719755193213,0.0533439483186194,0.0289138198540047
-14_1_0',0.0315271248399589,0.0529593960698348,0.0275918807229625
-14_1_1',0.0315242578688906,0.0556429686253817,0.0273151814729936
-14_1_2',0.0314428198517869,0.0539977225762213,0.0277199170226193
-14_1_3',0.0298670820488725,0.0529900112880702,0.0288656797119945
-14_1_4',0.028096028262457,0.0526529559224369,0.0271554407945369
-14_1_5',0.0313975209667726,0.0541817785801189,0.0265180583639507
-14_1_6',0.0321668324934209,0.0538336570590154,0.0260414202420754
-14_1_7',0.0317217726384031,0.0574739166755733,0.0264388512276181
-14_1_8',0.0394405621013322,0.0634332163881812,0.0317611621311768
-14_1_9',0.045099301261772,0.0802369814290625,0.0369658462594356
-14_1_10',0.0534163310001097,0.0874846086341635,0.0413116937302871
-14_1_11',0.0849029887354862,0.110257329926544,0.0579324513217351
-14_1_12',0.16301008557852,0.212254081012834,0.145384374092095
-14_1_13',0.217545158523232,0.219118682609973,0.144197384645023
-14_1_14',0.222386846311457,0.248957866458516,0.168400195052681
-14_2_-15',0.0599967969904765,0.103085655413024,0.0635949311233909
-14_2_-14',0.044465003650818,0.0921956016613434,0.0579111931038437
-14_2_-13',0.052942400062441,0.084168427728957,0.0542439960393864
-14_2_-12',0.0429588039107714,0.0839917412828259,0.0502440298957698
-14_2_-11',0.0381516687010806,0.0803518260921962,0.048575357526653
-14_2_-10',0.0344790972359748,0.0799952006285346,0.0476961673356494
-14_2_-9',0.0388328222839656,0.0758519791224259,0.0482256707789057
-14_2_-8',0.0371877287764498,0.0778207633105993,0.0446092790942
-14_2_-7',0.0396233407980563,0.0760166594678145,0.0457416804674701
-14_2_-6',0.0398053071836552,0.066456082856963,0.0378259343895759
-14_2_-5',0.0342961477438993,0.06432057384978,0.0377541861016305
-14_2_-4',0.0381707545521819,0.0592275764168992,0.0356700470579905
-14_2_-3',0.0339611929102125,0.0602454174626037,0.0327289723234636
-14_2_-2',0.0360390662502126,0.0567665401862824,0.0334360076175928
-14_2_-1',0.0310627484441597,0.0562311294786404,0.0302517126801723
-14_2_0',0.0312235804807677,0.0566822076543298,0.0297105257089483
-14_2_1',0.0362789159416869,0.0619206080682426,0.0298376901983802
-14_2_2',0.0312515001707061,0.0590697993289033,0.030492799960705
-14_2_3',0.0340350928386776,0.0559181987889916,0.0276125005169366
-14_2_4',0.0303731955609698,0.0573783778546949,0.0249518898723353
-14_2_5',0.0340682406254948,0.0602792170903327,0.0281637391850272
-14_2_6',0.0342463874964111,0.0600281990622139,0.0297038994783985
-14_2_7',0.0395021336728359,0.0635722205906769,0.0307339406024615
-14_2_8',0.040030185377846,0.0719641684160059,0.031602764087686
-14_2_9',0.0411837931492114,0.0781921725307117,0.036025086440876
-14_2_10',0.0569649032647874,0.101569485494491,0.0538399458021064
-14_2_11',0.0681390949075639,0.129221150639517,0.0529192910827473
-14_2_12',0.165653652440491,0.188824844024992,0.112207328285326
-14_2_13',0.176632748350322,0.189350791405803,0.134368023720388
-14_2_14',0.228841389870926,0.197018377562019,0.141404906854869
-14_3_-15',0.0470414301234526,0.117173323203512,0.0654282014081445
-14_3_-14',0.0478692605205385,0.105772102652984,0.0608434887182707
-14_3_-13',0.0418026086444552,0.0998564513587453,0.0528410333789663
-14_3_-12',0.0492683647671805,0.0994606605705143,0.0587370196255055
-14_3_-11',0.0440014950677319,0.0895650128264465,0.0521468805497729
-14_3_-10',0.0333991416141816,0.0864136610432419,0.0474302464081692
-14_3_-9',0.0464324517018197,0.0902832355078382,0.0506795877255299
-14_3_-8',0.038998641817686,0.0851342840692542,0.0492849789545419
-14_3_-7',0.041903924437519,0.0830237171669316,0.0429856777863784
-14_3_-6',0.0354831083734881,0.0736956147942188,0.0415960656923484
-14_3_-5',0.0328160799195029,0.072091883086017,0.0428949983141511
-14_3_-4',0.0441272257694774,0.0704105152862678,0.037526446155385
-14_3_-3',0.0372565507035639,0.0649065957861269,0.0344180765139598
-14_3_-2',0.0407478103644859,0.0630780022482232,0.0343161910725415
-14_3_-1',0.0316068570998737,0.0634936562335942,0.0301117098162768
-14_3_0',0.0325235758815236,0.061570977563495,0.0305058488152201
-14_3_1',0.0329319583628045,0.0627930437333825,0.0296686857078014
-14_3_2',0.0292846345330652,0.0624689219526841,0.0295854289811643
-14_3_3',0.0364161986033219,0.062049969448924,0.0283733077716886
-14_3_4',0.0347962547579929,0.0662837216489819,0.0289728872168316
-14_3_5',0.0313539306340362,0.0656751232297506,0.0295619011008273
-14_3_6',0.0332668941256608,0.0673659219924001,0.030081229248565
-14_3_7',0.0459651409163247,0.0794463672067841,0.0340136197758632
-14_3_8',0.0431165252214446,0.0878493092208072,0.0362131192325607
-14_3_9',0.052591309656057,0.0941083729032709,0.0384988149425636
